date,rain,day_of_week,temp(f),pressure,count
2017-06-28 09:00:00,True,4,62.0,1021.0,7
2017-06-28 10:00:00,True,4,64.0,1015.0,46
2017-06-28 11:00:00,True,4,67.0,1017.0,33
2017-06-28 12:00:00,True,4,70.0,1016.0,44
2017-06-28 13:00:00,True,4,73.0,1019.0,40
2017-06-28 14:00:00,True,4,75.0,1015.0,35
2017-06-28 15:00:00,True,4,76.0,1015.0,55
2017-06-28 16:00:00,False,4,77.0,1015.0,93
2017-06-28 17:00:00,True,4,77.0,1018.0,118
2017-06-28 17:00:00,True,4,77.0,1018.0,118
2017-06-28 18:00:00,True,4,74.0,1018.0,93
2017-06-28 19:00:00,True,4,72.0,1018.0,35
2017-06-28 19:00:00,False,4,72.0,1018.0,35
2017-06-28 20:00:00,True,4,71.0,1018.0,15
2017-06-28 21:00:00,True,4,67.0,1018.0,8
2017-06-28 22:00:00,False,4,64.0,1014.0,6
2017-06-28 23:00:00,False,4,64.0,1019.0,4
2017-06-29 00:00:00,True,5,62.0,1019.0,2
2017-06-29 05:00:00,True,5,60.0,1020.0,6
2017-06-29 06:00:00,True,5,57.0,1020.0,24
2017-06-29 07:00:00,True,5,63.0,1015.0,63
2017-06-29 08:00:00,False,5,60.0,1020.0,132
2017-06-29 08:00:00,True,5,60.0,1020.0,132
2017-06-29 09:00:00,True,5,61.0,1020.0,113
2017-06-29 10:00:00,True,5,65.0,1019.0,39
2017-06-29 10:00:00,False,5,65.0,1019.0,39
2017-06-29 11:00:00,False,5,65.0,1019.0,44
2017-06-29 11:00:00,True,5,65.0,1019.0,44
2017-06-29 12:00:00,True,5,70.0,1018.0,41
2017-06-29 13:00:00,True,5,73.0,1018.0,43
2017-06-29 13:00:00,True,5,73.0,1018.0,43
2017-06-29 14:00:00,True,5,75.0,1018.0,33
2017-06-29 14:00:00,True,5,75.0,1018.0,33
2017-06-29 15:00:00,True,5,77.0,1018.0,38
2017-06-29 16:00:00,True,5,77.0,1017.0,103
2017-06-29 17:00:00,True,5,76.0,1017.0,145
2017-06-29 18:00:00,True,5,73.0,1018.0,106
2017-06-29 18:00:00,True,5,73.0,1018.0,212
2017-06-29 19:00:00,True,5,72.0,1016.0,42
2017-06-29 19:00:00,True,5,72.0,1016.0,42
2017-06-29 20:00:00,True,5,68.0,1016.0,22
2017-06-29 20:00:00,True,5,68.0,1016.0,22
2017-06-29 21:00:00,True,5,64.0,1017.0,10
2017-06-29 22:00:00,True,5,62.0,1017.0,7
2017-06-29 23:00:00,True,5,60.0,1017.0,6
2017-06-30 00:00:00,True,6,59.0,1017.0,3
2017-06-30 01:00:00,True,6,59.0,1017.0,1
2017-06-30 03:00:00,True,6,57.0,1016.0,2
2017-06-30 03:00:00,True,6,57.0,1016.0,2
2017-06-30 05:00:00,True,6,57.0,1015.0,8
2017-06-30 06:00:00,True,6,57.0,1018.0,22
2017-06-30 07:00:00,True,6,58.0,1016.0,52
2017-06-30 08:00:00,True,6,58.0,1018.0,244
2017-06-30 09:00:00,True,6,60.0,1018.0,204
2017-06-30 10:00:00,True,6,61.0,1018.0,176
2017-06-30 11:00:00,True,6,65.0,1017.0,76
2017-06-30 12:00:00,True,6,69.0,1017.0,47
2017-06-30 13:00:00,True,6,73.0,1016.0,59
2017-06-30 14:00:00,True,6,75.0,1016.0,46
2017-06-30 15:00:00,True,6,76.0,1015.0,70
2017-06-30 15:00:00,False,6,76.0,1015.0,70
2017-06-30 16:00:00,True,6,76.0,1016.0,126
2017-06-30 16:00:00,False,6,76.0,1016.0,126
2017-06-30 17:00:00,False,6,77.0,1013.0,131
2017-06-30 18:00:00,True,6,77.0,1016.0,63
2017-06-30 19:00:00,False,6,74.0,1016.0,45
2017-06-30 20:00:00,False,6,72.0,1016.0,23
2017-06-30 21:00:00,True,6,69.0,1017.0,20
2017-06-30 22:00:00,True,6,65.0,1017.0,9
2017-06-30 23:00:00,True,6,65.0,1018.0,5
2017-07-01 00:00:00,False,7,62.0,1018.0,1
2017-07-01 01:00:00,True,7,61.0,1009.0,1
2017-07-01 02:00:00,True,7,61.0,1017.0,3
2017-07-01 03:00:00,False,7,61.0,1017.0,1
2017-07-01 04:00:00,False,7,60.0,1018.0,1
2017-07-01 05:00:00,False,7,60.0,1019.0,3
2017-07-01 06:00:00,True,7,57.0,1014.0,1
2017-07-01 07:00:00,True,7,59.0,1018.0,5
2017-07-01 08:00:00,True,7,61.0,1019.0,11
2017-07-01 09:00:00,False,7,63.0,1019.0,21
2017-07-01 10:00:00,False,7,65.0,1019.0,35
2017-07-01 11:00:00,False,7,67.0,1018.0,35
2017-07-01 12:00:00,False,7,70.0,1018.0,60
2017-07-01 13:00:00,False,7,72.0,1018.0,47
2017-07-01 14:00:00,True,7,76.0,1008.0,48
2017-07-01 15:00:00,False,7,78.0,1017.0,43
2017-07-01 16:00:00,False,7,78.0,1017.0,51
2017-07-01 17:00:00,True,7,78.0,1017.0,27
2017-07-01 18:00:00,False,7,78.0,1018.0,30
2017-07-01 19:00:00,False,7,75.0,1019.0,27
2017-07-01 20:00:00,False,7,72.0,1020.0,12
2017-07-01 21:00:00,False,7,67.0,1020.0,7
2017-07-01 22:00:00,False,7,64.0,1020.0,2
2017-07-01 23:00:00,False,7,62.0,1012.0,3
2017-07-02 00:00:00,False,1,63.0,1020.0,2
2017-07-02 01:00:00,True,1,62.0,1013.0,2
2017-07-02 02:00:00,True,1,61.0,1019.0,3
2017-07-02 05:00:00,False,1,60.0,1016.84,1
2017-07-02 06:00:00,False,1,60.0,1016.84,2
2017-07-02 07:00:00,False,1,60.0,1022.0,5
2017-07-02 08:00:00,True,1,63.0,1022.0,14
2017-07-02 09:00:00,False,1,65.0,1020.0,20
2017-07-02 10:00:00,False,1,67.0,1019.0,35
2017-07-02 11:00:00,False,1,70.0,1021.0,62
2017-07-02 12:00:00,False,1,75.0,1021.0,62
2017-07-02 13:00:00,False,1,76.0,1020.0,61
2017-07-02 14:00:00,False,1,79.0,1007.0,55
2017-07-02 15:00:00,True,1,80.0,1008.0,62
2017-07-02 15:00:00,True,1,80.0,1008.0,62
2017-07-02 16:00:00,False,1,80.0,1008.0,36
2017-07-02 17:00:00,False,1,80.0,1018.0,40
2017-07-02 18:00:00,True,1,79.0,1019.0,32
2017-07-02 19:00:00,False,1,76.0,1019.0,18
2017-07-02 20:00:00,False,1,70.0,1019.0,2
2017-07-02 21:00:00,False,1,66.0,1020.0,2
2017-07-02 22:00:00,False,1,63.0,1020.0,2
2017-07-02 23:00:00,False,1,62.0,1019.0,12
2017-07-03 00:00:00,True,2,60.0,1019.0,4
2017-07-03 02:00:00,True,2,61.0,1011.0,1
2017-07-03 02:00:00,True,2,61.0,1011.0,1
2017-07-03 03:00:00,True,2,60.0,1010.0,2
2017-07-03 04:00:00,True,2,60.0,1010.0,2
2017-07-03 06:00:00,True,2,60.0,1012.0,16
2017-07-03 07:00:00,True,2,61.0,1013.0,30
2017-07-03 07:00:00,True,2,61.0,1013.0,30
2017-07-03 08:00:00,True,2,62.0,1020.0,40
2017-07-03 09:00:00,False,2,64.0,1013.0,45
2017-07-03 10:00:00,True,2,69.0,1017.0,44
2017-07-03 11:00:00,False,2,70.0,1013.0,37
2017-07-03 12:00:00,False,2,73.0,1019.0,35
2017-07-03 13:00:00,False,2,78.0,1010.0,55
2017-07-03 14:00:00,True,2,79.0,1020.0,41
2017-07-03 15:00:00,True,2,81.0,1010.0,36
2017-07-03 16:00:00,False,2,81.0,1011.0,49
2017-07-03 17:00:00,False,2,81.0,1019.0,59
2017-07-03 18:00:00,False,2,79.0,1018.0,51
2017-07-03 19:00:00,True,2,76.0,1018.0,26
2017-07-03 20:00:00,False,2,72.0,1018.0,10
2017-07-03 21:00:00,False,2,69.0,1018.0,11
2017-07-03 22:00:00,False,2,65.0,1018.0,12
2017-07-03 23:00:00,False,2,64.0,1018.0,3
2017-07-04 00:00:00,True,3,63.0,1018.0,7
2017-07-04 01:00:00,True,3,62.0,1010.0,3
2017-07-04 02:00:00,True,3,62.0,1017.0,3
2017-07-04 06:00:00,True,3,61.0,1019.0,5
2017-07-04 07:00:00,True,3,63.0,1011.0,1
2017-07-04 08:00:00,True,3,60.0,1019.0,9
2017-07-04 09:00:00,False,3,63.0,1019.0,18
2017-07-04 10:00:00,False,3,64.0,1019.0,35
2017-07-04 11:00:00,False,3,70.0,1019.0,39
2017-07-04 12:00:00,False,3,74.0,1009.0,44
2017-07-04 13:00:00,False,3,77.0,1009.0,60
2017-07-04 14:00:00,False,3,78.0,1009.0,63
2017-07-04 15:00:00,False,3,81.0,1017.0,42
2017-07-04 16:00:00,False,3,81.0,1009.0,48
2017-07-04 17:00:00,False,3,81.0,1017.0,37
2017-07-04 18:00:00,False,3,79.0,1017.0,19
2017-07-04 19:00:00,False,3,76.0,1018.0,30
2017-07-04 20:00:00,False,3,73.0,1019.0,32
2017-07-04 21:00:00,False,3,70.0,1019.0,20
2017-07-04 22:00:00,True,3,67.0,1019.0,35
2017-07-04 22:00:00,True,3,67.0,1019.0,35
2017-07-04 23:00:00,False,3,66.0,1019.0,8
2017-07-05 00:00:00,True,4,64.0,1009.0,5
2017-07-05 02:00:00,True,4,61.0,1009.0,2
2017-07-05 04:00:00,False,4,61.0,1019.0,1
2017-07-05 05:00:00,True,4,61.0,1020.0,2
2017-07-05 06:00:00,False,4,63.0,1020.0,23
2017-07-05 07:00:00,True,4,64.0,1021.0,80
2017-07-05 08:00:00,True,4,62.0,1018.0,149
2017-07-05 09:00:00,False,4,64.0,1018.0,121
2017-07-05 10:00:00,True,4,67.0,1018.0,41
2017-07-05 11:00:00,False,4,70.0,1009.0,32
2017-07-05 12:00:00,False,4,72.0,1020.0,29
2017-07-05 13:00:00,True,4,75.0,1008.0,40
2017-07-05 14:00:00,False,4,76.0,1008.0,25
2017-07-05 15:00:00,True,4,77.0,1008.0,49
2017-07-05 16:00:00,False,4,79.0,1009.0,117
2017-07-05 17:00:00,False,4,80.0,1019.0,175
2017-07-05 18:00:00,False,4,79.0,1019.0,117
2017-07-05 19:00:00,False,4,78.0,1018.0,44
2017-07-05 20:00:00,False,4,75.0,1019.0,28
2017-07-05 21:00:00,False,4,71.0,1020.0,9
2017-07-05 22:00:00,False,4,69.0,1020.0,8
2017-07-05 23:00:00,False,4,67.0,1019.0,6
2017-07-06 00:00:00,False,5,62.0,1019.0,6
2017-07-06 02:00:00,True,5,62.0,1019.0,1
2017-07-06 05:00:00,False,5,62.0,1020.0,6
2017-07-06 05:00:00,True,5,62.0,1020.0,6
2017-07-06 06:00:00,True,5,58.0,1020.0,27
2017-07-06 07:00:00,False,5,63.0,1021.0,79
2017-07-06 07:00:00,True,5,63.0,1021.0,79
2017-07-06 08:00:00,True,5,63.0,1021.0,171
2017-07-06 08:00:00,True,5,63.0,1021.0,171
2017-07-06 09:00:00,True,5,66.0,1019.0,113
2017-07-06 10:00:00,False,5,69.0,1019.0,52
2017-07-06 11:00:00,False,5,75.0,1010.0,60
2017-07-06 12:00:00,True,5,78.0,1018.0,48
2017-07-06 13:00:00,True,5,80.0,1019.0,51
2017-07-06 14:00:00,False,5,82.0,1009.0,47
2017-07-06 15:00:00,False,5,85.0,1009.0,75
2017-07-06 16:00:00,False,5,86.0,1009.0,106
2017-07-06 17:00:00,False,5,87.0,1017.0,195
2017-07-06 18:00:00,True,5,85.0,1018.0,112
2017-07-06 19:00:00,False,5,83.0,1018.0,61
2017-07-06 20:00:00,False,5,81.0,1018.0,34
2017-07-06 21:00:00,False,5,77.0,1019.0,18
2017-07-06 22:00:00,False,5,73.0,1018.0,11
2017-07-06 23:00:00,False,5,71.0,1018.0,4
2017-07-07 00:00:00,False,6,70.0,1011.0,5
2017-07-07 01:00:00,False,6,69.0,1018.0,2
2017-07-07 02:00:00,False,6,67.0,1010.0,2
2017-07-07 05:00:00,False,6,61.0,1017.0,4
2017-07-07 06:00:00,True,6,62.0,1017.0,33
2017-07-07 07:00:00,False,6,63.0,1019.0,69
2017-07-07 08:00:00,False,6,66.0,1019.0,165
2017-07-07 09:00:00,False,6,71.0,1019.0,113
2017-07-07 10:00:00,False,6,75.0,1011.0,48
2017-07-07 11:00:00,False,6,79.0,1010.0,52
2017-07-07 12:00:00,True,6,85.0,1009.0,56
2017-07-07 13:00:00,False,6,87.0,1008.0,44
2017-07-07 14:00:00,False,6,91.0,1008.0,42
2017-07-07 15:00:00,False,6,92.0,1016.0,57
2017-07-07 16:00:00,False,6,92.0,1015.0,102
2017-07-07 17:00:00,False,6,92.0,1015.0,152
2017-07-07 18:00:00,True,6,92.0,1016.0,81
2017-07-07 19:00:00,False,6,90.0,1017.0,43
2017-07-07 20:00:00,False,6,86.0,1017.0,27
2017-07-07 21:00:00,False,6,82.0,1017.0,12
2017-07-07 22:00:00,False,6,77.0,1016.0,11
2017-07-07 23:00:00,False,6,75.0,1016.0,6
2017-07-08 00:00:00,False,7,73.0,1009.0,7
2017-07-08 01:00:00,False,7,71.0,1009.0,6
2017-07-08 03:00:00,False,7,68.0,1016.0,2
2017-07-08 05:00:00,True,7,68.0,1010.0,2
2017-07-08 06:00:00,False,7,69.0,1017.0,3
2017-07-08 07:00:00,False,7,67.0,1013.0,15
2017-07-08 08:00:00,False,7,68.0,1017.0,17
2017-07-08 09:00:00,False,7,74.0,1018.0,35
2017-07-08 10:00:00,False,7,79.0,1018.0,47
2017-07-08 11:00:00,False,7,83.0,1010.0,55
2017-07-08 12:00:00,False,7,87.0,1009.0,66
2017-07-08 13:00:00,False,7,89.0,1008.0,75
2017-07-08 14:00:00,True,7,89.0,1010.0,62
2017-07-08 15:00:00,True,7,89.0,1008.0,60
2017-07-08 16:00:00,True,7,88.0,1009.0,48
2017-07-08 17:00:00,True,7,86.0,1016.0,42
2017-07-08 18:00:00,True,7,84.0,1016.0,38
2017-07-08 19:00:00,False,7,81.0,1017.0,35
2017-07-08 20:00:00,False,7,77.0,1017.0,12
2017-07-08 21:00:00,False,7,74.0,1018.0,5
2017-07-08 22:00:00,False,7,71.0,1018.0,18
2017-07-08 23:00:00,True,7,70.0,1010.0,9
2017-07-09 00:00:00,True,1,68.0,1010.0,4
2017-07-09 05:00:00,True,1,58.0,1020.0,2
2017-07-09 06:00:00,True,1,58.0,1020.0,3
2017-07-09 07:00:00,False,1,59.0,1020.0,5
2017-07-09 08:00:00,False,1,63.0,1020.0,3
2017-07-09 09:00:00,False,1,65.0,1017.0,25
2017-07-09 10:00:00,False,1,68.0,1020.0,32
2017-07-09 11:00:00,False,1,73.0,1009.0,32
2017-07-09 12:00:00,False,1,76.0,1008.0,36
2017-07-09 13:00:00,False,1,79.0,1019.0,47
2017-07-09 14:00:00,False,1,81.0,1007.0,44
2017-07-09 15:00:00,False,1,83.0,1007.0,31
2017-07-09 16:00:00,False,1,84.0,1018.0,44
2017-07-09 17:00:00,False,1,84.0,1018.0,29
2017-07-09 18:00:00,False,1,82.0,1018.0,33
2017-07-09 19:00:00,False,1,80.0,1018.0,29
2017-07-09 20:00:00,False,1,78.0,1019.0,11
2017-07-09 21:00:00,False,1,74.0,1019.0,16
2017-07-09 22:00:00,False,1,70.0,1019.0,4
2017-07-09 23:00:00,False,1,68.0,1019.0,3
2017-07-10 03:00:00,True,2,62.0,1008.0,1
2017-07-10 04:00:00,False,2,62.0,1019.0,2
2017-07-10 04:00:00,True,2,62.0,1019.0,2
2017-07-10 05:00:00,True,2,59.0,1019.0,4
2017-07-10 06:00:00,True,2,61.0,1019.0,33
2017-07-10 06:00:00,False,2,61.0,1019.0,33
2017-07-10 07:00:00,False,2,60.0,1016.84,93
2017-07-10 08:00:00,False,2,60.0,1016.84,191
2017-07-10 09:00:00,False,2,68.0,1013.0,143
2017-07-10 10:00:00,False,2,71.0,1016.0,49
2017-07-10 11:00:00,False,2,76.0,1008.0,42
2017-07-10 12:00:00,True,2,80.0,1008.0,57
2017-07-10 13:00:00,False,2,60.0,1016.84,56
2017-07-10 14:00:00,True,2,83.0,1018.0,53
2017-07-10 15:00:00,False,2,82.0,1007.0,76
2017-07-10 16:00:00,True,2,83.0,1014.0,118
2017-07-10 17:00:00,True,2,81.0,1017.0,212
2017-07-10 18:00:00,False,2,80.0,1017.0,109
2017-07-10 19:00:00,False,2,78.0,1018.0,62
2017-07-10 20:00:00,False,2,76.0,1018.0,21
2017-07-10 21:00:00,True,2,72.0,1018.0,10
2017-07-10 22:00:00,True,2,68.0,1018.0,10
2017-07-10 23:00:00,True,2,68.0,1019.0,5
2017-07-11 00:00:00,False,3,65.0,1018.0,1
2017-07-11 04:00:00,True,3,63.0,1018.0,2
2017-07-11 04:00:00,False,3,63.0,1018.0,2
2017-07-11 04:00:00,True,3,63.0,1018.0,2
2017-07-11 05:00:00,True,3,61.0,1010.0,12
2017-07-11 06:00:00,False,3,62.0,1011.0,34
2017-07-11 07:00:00,False,3,62.0,1020.0,87
2017-07-11 08:00:00,False,3,64.0,1012.0,193
2017-07-11 09:00:00,False,3,69.0,1011.0,152
2017-07-11 10:00:00,False,3,71.0,1011.0,45
2017-07-11 11:00:00,False,3,74.0,1011.0,47
2017-07-11 12:00:00,False,3,77.0,1010.0,66
2017-07-11 13:00:00,False,3,79.0,1019.0,43
2017-07-11 14:00:00,False,3,80.0,1010.0,49
2017-07-11 15:00:00,False,3,82.0,1010.0,57
2017-07-11 16:00:00,False,3,82.0,1010.0,118
2017-07-11 17:00:00,False,3,82.0,1017.0,218
2017-07-11 18:00:00,False,3,79.0,1018.0,130
2017-07-11 19:00:00,False,3,77.0,1018.0,49
2017-07-11 20:00:00,True,3,74.0,1019.0,38
2017-07-11 21:00:00,False,3,70.0,1019.0,27
2017-07-11 22:00:00,False,3,66.0,1019.0,6
2017-07-11 23:00:00,False,3,64.0,1019.0,10
2017-07-12 00:00:00,True,4,63.0,1012.0,2
2017-07-12 01:00:00,True,4,62.0,1019.0,1
2017-07-12 02:00:00,True,4,62.0,1012.0,1
2017-07-12 04:00:00,False,4,59.0,1020.0,1
2017-07-12 05:00:00,True,4,61.0,1013.0,8
2017-07-12 05:00:00,False,4,61.0,1013.0,8
2017-07-12 06:00:00,False,4,61.0,1021.0,36
2017-07-12 06:00:00,True,4,61.0,1021.0,72
2017-07-12 07:00:00,False,4,61.0,1021.0,86
2017-07-12 08:00:00,False,4,63.0,1014.0,187
2017-07-12 09:00:00,False,4,67.0,1022.0,157
2017-07-12 10:00:00,False,4,70.0,1014.0,45
2017-07-12 11:00:00,False,4,73.0,1021.0,48
2017-07-12 12:00:00,False,4,76.0,1011.0,35
2017-07-12 13:00:00,False,4,79.0,1020.0,55
2017-07-12 14:00:00,True,4,80.0,1009.0,49
2017-07-12 15:00:00,False,4,81.0,1009.0,56
2017-07-12 16:00:00,False,4,81.0,1015.0,123
2017-07-12 17:00:00,False,4,82.0,1019.0,198
2017-07-12 18:00:00,True,4,79.0,1013.0,150
2017-07-12 19:00:00,False,4,77.0,1020.0,56
2017-07-12 20:00:00,True,4,74.0,1020.0,41
2017-07-12 21:00:00,True,4,71.0,1021.0,16
2017-07-12 22:00:00,False,4,66.0,1021.0,12
2017-07-12 23:00:00,False,4,67.0,1021.0,4
2017-07-13 00:00:00,False,5,66.0,1021.0,4
2017-07-13 01:00:00,True,5,64.0,1021.0,1
2017-07-13 04:00:00,True,5,59.0,1022.0,1
2017-07-13 05:00:00,True,5,63.0,1011.0,12
2017-07-13 06:00:00,True,5,62.0,1023.0,36
2017-07-13 07:00:00,False,5,62.0,1023.0,102
2017-07-13 07:00:00,True,5,62.0,1023.0,102
2017-07-13 08:00:00,True,5,63.0,1023.0,199
2017-07-13 08:00:00,False,5,63.0,1023.0,199
2017-07-13 09:00:00,False,5,65.0,1023.0,156
2017-07-13 10:00:00,False,5,68.0,1017.0,70
2017-07-13 11:00:00,False,5,71.0,1022.0,52
2017-07-13 12:00:00,False,5,76.0,1021.0,65
2017-07-13 13:00:00,False,5,79.0,1021.0,95
2017-07-13 14:00:00,False,5,81.0,1020.0,48
2017-07-13 15:00:00,True,5,82.0,1020.0,67
2017-07-13 16:00:00,True,5,82.0,1019.0,125
2017-07-13 16:00:00,True,5,82.0,1019.0,125
2017-07-13 17:00:00,True,5,81.0,1019.0,224
2017-07-13 18:00:00,True,5,80.0,1020.0,137
2017-07-13 19:00:00,True,5,78.0,1020.0,59
2017-07-13 20:00:00,False,5,75.0,1021.0,38
2017-07-13 21:00:00,False,5,70.0,1021.0,18
2017-07-13 22:00:00,False,5,65.0,1021.0,10
2017-07-13 23:00:00,True,5,67.0,1021.0,3
2017-07-14 00:00:00,True,6,62.0,1021.0,4
2017-07-14 03:00:00,True,6,60.0,1022.0,3
2017-07-14 05:00:00,True,6,59.0,1022.0,7
2017-07-14 06:00:00,False,6,61.0,1022.0,33
2017-07-14 06:00:00,True,6,61.0,1022.0,33
2017-07-14 07:00:00,True,6,63.0,1022.0,79
2017-07-14 08:00:00,True,6,63.0,1022.0,179
2017-07-14 09:00:00,True,6,65.0,1022.0,162
2017-07-14 10:00:00,True,6,68.0,1021.0,61
2017-07-14 11:00:00,True,6,73.0,1012.0,71
2017-07-14 12:00:00,True,6,75.0,1020.0,90
2017-07-14 13:00:00,False,6,78.0,1011.0,53
2017-07-14 13:00:00,True,6,78.0,1011.0,53
2017-07-14 14:00:00,True,6,82.0,1019.0,64
2017-07-14 15:00:00,True,6,83.0,1019.0,83
2017-07-14 16:00:00,True,6,85.0,1012.0,145
2017-07-14 17:00:00,True,6,83.0,1019.0,160
2017-07-14 17:00:00,True,6,83.0,1019.0,160
2017-07-14 18:00:00,True,6,81.0,1019.0,94
2017-07-14 19:00:00,False,6,79.0,1013.0,45
2017-07-14 20:00:00,False,6,75.0,1020.0,27
2017-07-14 21:00:00,True,6,71.0,1013.0,13
2017-07-14 22:00:00,True,6,66.0,1013.0,8
2017-07-14 23:00:00,False,6,65.0,1013.0,9
2017-07-15 00:00:00,False,7,64.0,1020.0,3
2017-07-15 01:00:00,True,7,63.0,1020.0,3
2017-07-15 05:00:00,True,7,60.0,1020.0,1
2017-07-15 06:00:00,True,7,61.0,1020.0,3
2017-07-15 07:00:00,True,7,59.0,1021.0,11
2017-07-15 08:00:00,True,7,61.0,1021.0,28
2017-07-15 09:00:00,True,7,66.0,1020.0,38
2017-07-15 10:00:00,True,7,70.0,1013.0,59
2017-07-15 11:00:00,True,7,75.0,1013.0,69
2017-07-15 12:00:00,True,7,79.0,1012.0,66
2017-07-15 12:00:00,True,7,79.0,1012.0,66
2017-07-15 13:00:00,True,7,82.0,1018.0,49
2017-07-15 14:00:00,False,7,87.0,1017.0,95
2017-07-15 15:00:00,True,7,89.0,1010.0,86
2017-07-15 16:00:00,True,7,91.0,1017.0,64
2017-07-15 17:00:00,True,7,89.0,1016.0,69
2017-07-15 18:00:00,True,7,87.0,1017.0,64
2017-07-15 19:00:00,True,7,85.0,1017.0,62
2017-07-15 20:00:00,False,7,82.0,1018.0,24
2017-07-15 21:00:00,False,7,78.0,1018.0,18
2017-07-15 22:00:00,True,7,75.0,1017.0,9
2017-07-15 23:00:00,True,7,73.0,1017.0,6
2017-07-16 00:00:00,True,1,72.0,1012.0,4
2017-07-16 01:00:00,False,1,72.0,1017.0,10
2017-07-16 01:00:00,True,1,72.0,1017.0,5
2017-07-16 02:00:00,False,1,71.0,1011.0,2
2017-07-16 04:00:00,False,1,67.0,1011.0,1
2017-07-16 05:00:00,False,1,66.0,1017.0,1
2017-07-16 06:00:00,True,1,66.0,1017.0,4
2017-07-16 07:00:00,False,1,66.0,1017.0,6
2017-07-16 08:00:00,False,1,67.0,1018.0,13
2017-07-16 09:00:00,False,1,74.0,1018.0,35
2017-07-16 10:00:00,True,1,79.0,1012.0,59
2017-07-16 11:00:00,True,1,84.0,1011.0,82
2017-07-16 12:00:00,True,1,86.0,1016.0,68
2017-07-16 13:00:00,False,1,91.0,1015.0,58
2017-07-16 14:00:00,True,1,91.0,1009.0,68
2017-07-16 15:00:00,True,1,92.0,1009.0,78
2017-07-16 16:00:00,True,1,92.0,1009.0,57
2017-07-16 17:00:00,True,1,93.0,1014.0,57
2017-07-16 18:00:00,True,1,90.0,1014.0,24
2017-07-16 19:00:00,False,1,88.0,1015.0,31
2017-07-16 20:00:00,False,1,85.0,1015.0,33
2017-07-16 21:00:00,False,1,80.0,1016.0,20
2017-07-16 22:00:00,False,1,76.0,1016.0,13
2017-07-16 23:00:00,False,1,74.0,1010.0,6
2017-07-17 00:00:00,False,2,73.0,1009.0,7
2017-07-17 01:00:00,False,2,72.0,1015.0,1
2017-07-17 02:00:00,False,2,71.0,1009.0,2
2017-07-17 05:00:00,False,2,68.0,1016.0,9
2017-07-17 06:00:00,False,2,69.0,1011.0,34
2017-07-17 07:00:00,False,2,69.0,1011.0,97
2017-07-17 08:00:00,False,2,64.0,1012.0,222
2017-07-17 09:00:00,False,2,68.0,1012.0,167
2017-07-17 10:00:00,False,2,72.0,1012.0,59
2017-07-17 11:00:00,False,2,75.0,1012.0,56
2017-07-17 12:00:00,False,2,76.0,1014.0,65
2017-07-17 13:00:00,False,2,77.0,1014.0,60
2017-07-17 14:00:00,False,2,79.0,1014.0,52
2017-07-17 15:00:00,False,2,81.0,1014.0,67
2017-07-17 16:00:00,False,2,83.0,1011.0,150
2017-07-17 17:00:00,False,2,83.0,1011.0,240
2017-07-17 18:00:00,False,2,82.0,1012.0,151
2017-07-17 19:00:00,False,2,78.0,1013.0,53
2017-07-17 20:00:00,False,2,75.0,1013.0,29
2017-07-17 21:00:00,True,2,71.0,1013.0,16
2017-07-17 22:00:00,True,2,66.0,1013.0,14
2017-07-17 23:00:00,True,2,64.0,1014.0,2
2017-07-18 00:00:00,True,3,62.0,1014.0,2
2017-07-18 01:00:00,True,3,61.0,1014.0,1
2017-07-18 02:00:00,True,3,61.0,1014.0,2
2017-07-18 03:00:00,True,3,60.0,1014.0,2
2017-07-18 04:00:00,True,3,56.0,1014.0,1
2017-07-18 05:00:00,True,3,58.0,1015.0,8
2017-07-18 06:00:00,True,3,58.0,1015.0,31
2017-07-18 07:00:00,True,3,57.0,1016.0,111
2017-07-18 08:00:00,True,3,58.0,1016.0,221
2017-07-18 09:00:00,True,3,59.0,1017.0,203
2017-07-18 10:00:00,True,3,62.0,1017.0,64
2017-07-18 10:00:00,False,3,62.0,1017.0,64
2017-07-18 11:00:00,False,3,65.0,1018.0,56
2017-07-18 12:00:00,False,3,68.0,1016.0,50
2017-07-18 13:00:00,False,3,69.0,1018.0,70
2017-07-18 14:00:00,False,3,71.0,1018.0,49
2017-07-18 15:00:00,False,3,73.0,1018.0,56
2017-07-18 16:00:00,False,3,74.0,1018.0,135
2017-07-18 17:00:00,False,3,75.0,1015.0,229
2017-07-18 18:00:00,False,3,75.0,1015.0,164
2017-07-18 19:00:00,False,3,74.0,1015.0,87
2017-07-18 20:00:00,False,3,69.0,1015.0,46
2017-07-18 21:00:00,False,3,65.0,1017.0,23
2017-07-18 22:00:00,False,3,63.0,1017.0,14
2017-07-18 23:00:00,False,3,62.0,1017.0,8
2017-07-19 00:00:00,False,4,61.0,1016.0,1
2017-07-19 01:00:00,True,4,60.0,1016.0,1
2017-07-19 05:00:00,True,4,57.0,1015.0,9
2017-07-19 06:00:00,True,4,57.0,1016.0,32
2017-07-19 07:00:00,True,4,57.0,1016.0,95
2017-07-19 08:00:00,True,4,59.0,1017.0,236
2017-07-19 09:00:00,False,4,61.0,1017.0,158
2017-07-19 09:00:00,True,4,61.0,1017.0,158
2017-07-19 10:00:00,False,4,65.0,1017.0,68
2017-07-19 11:00:00,False,4,68.0,1017.0,73
2017-07-19 12:00:00,False,4,71.0,1018.0,90
2017-07-19 13:00:00,False,4,75.0,1016.0,86
2017-07-19 14:00:00,False,4,78.0,1016.0,50
